-2.7246e-09	-2.7272e-09	-2.7335e-09	-2.7373e-09	-2.738e-09	-2.7414e-09	-2.7473e-09	-2.7507e-09	-2.7481e-09	-2.7432e-09	-2.7391e-09	-2.7369e-09	-2.7376e-09	-2.7425e-09	-2.7455e-09	-2.7447e-09	-2.7451e-09	-2.7481e-09	-2.7496e-09	-2.7496e-09	-2.747e-09	-2.7432e-09	-2.741e-09	-2.744e-09	-2.7503e-09	-2.7529e-09	-2.7514e-09	-2.7496e-09	-2.7481e-09	-2.7499e-09	-2.7548e-09	-2.7589e-09	-2.7544e-09	-2.7488e-09	-2.7462e-09	-2.7485e-09	-2.7488e-09	-2.747e-09	-2.7455e-09	-2.7462e-09	-2.7477e-09	-2.7492e-09	-2.7481e-09	-2.744e-09	-2.7403e-09	-2.741e-09	-2.7473e-09	-2.7529e-09	-2.7526e-09	-2.7496e-09	-2.7473e-09	-2.7473e-09	-2.7473e-09	-2.7451e-09	-2.7403e-09	-2.7354e-09	-2.7358e-09	-2.7395e-09	-2.7462e-09	-2.7462e-09	-2.7429e-09	-2.7403e-09	-2.7395e-09	-2.7403e-09	-2.7414e-09	-2.7388e-09	-2.7361e-09	-2.7339e-09	-2.7361e-09	-2.7406e-09	-2.7444e-09	-2.7444e-09	-2.7403e-09	-2.7347e-09	-2.7306e-09	-2.7298e-09	-2.7294e-09	-2.7291e-09	-2.7302e-09	-2.7354e-09	-2.7429e-09	-2.7477e-09	-2.7488e-09	-2.7458e-09	-2.7417e-09	-2.741e-09	-2.7451e-09	-2.7477e-09	-2.7458e-09	-2.7432e-09	-2.7444e-09	-2.7499e-09	-2.7563e-09	-2.7574e-09	-2.7548e-09	-2.7514e-09	-2.7488e-09	-2.7488e-09	-2.7507e-09	-2.7488e-09	-2.7458e-09	-2.7477e-09	-2.7544e-09	-2.7604e-09	-2.7578e-09	-2.7518e-09	-2.7462e-09	-2.7444e-09	-2.7473e-09	-2.7518e-09	-2.754e-09	-2.754e-09	-2.7544e-09	-2.7567e-09	-2.7623e-09	-2.7697e-09	-2.7753e-09	-2.7716e-09	-2.7652e-09	-2.7623e-09	-2.7619e-09	-2.7589e-09	-2.7537e-09	-2.7477e-09	-2.741e-09	-2.7283e-09	-2.71e-09	-2.6959e-09
-2.732e-09	-2.7324e-09	-2.735e-09	-2.738e-09	-2.7358e-09	-2.735e-09	-2.7432e-09	-2.7537e-09	-2.7522e-09	-2.7455e-09	-2.7406e-09	-2.7395e-09	-2.7395e-09	-2.7414e-09	-2.7429e-09	-2.7421e-09	-2.741e-09	-2.7447e-09	-2.7507e-09	-2.7548e-09	-2.7522e-09	-2.7447e-09	-2.7391e-09	-2.7384e-09	-2.7414e-09	-2.744e-09	-2.7432e-09	-2.7429e-09	-2.7447e-09	-2.7492e-09	-2.7555e-09	-2.7615e-09	-2.7608e-09	-2.7537e-09	-2.7481e-09	-2.7458e-09	-2.7432e-09	-2.7395e-09	-2.7384e-09	-2.7414e-09	-2.7481e-09	-2.7533e-09	-2.754e-09	-2.7507e-09	-2.7451e-09	-2.741e-09	-2.7421e-09	-2.7451e-09	-2.7458e-09	-2.744e-09	-2.7458e-09	-2.7507e-09	-2.7537e-09	-2.7503e-09	-2.744e-09	-2.738e-09	-2.7354e-09	-2.7361e-09	-2.7391e-09	-2.7384e-09	-2.7358e-09	-2.7354e-09	-2.7388e-09	-2.744e-09	-2.747e-09	-2.744e-09	-2.7388e-09	-2.7347e-09	-2.7339e-09	-2.7361e-09	-2.738e-09	-2.7388e-09	-2.7391e-09	-2.7399e-09	-2.7391e-09	-2.7369e-09	-2.7343e-09	-2.7306e-09	-2.7268e-09	-2.7279e-09	-2.7339e-09	-2.7391e-09	-2.7406e-09	-2.741e-09	-2.7417e-09	-2.7436e-09	-2.747e-09	-2.7499e-09	-2.7496e-09	-2.7451e-09	-2.7414e-09	-2.7425e-09	-2.7466e-09	-2.7481e-09	-2.7485e-09	-2.7503e-09	-2.754e-09	-2.7559e-09	-2.7548e-09	-2.7499e-09	-2.7462e-09	-2.7447e-09	-2.7488e-09	-2.754e-09	-2.757e-09	-2.754e-09	-2.7507e-09	-2.7499e-09	-2.7511e-09	-2.7533e-09	-2.754e-09	-2.7529e-09	-2.7518e-09	-2.7529e-09	-2.7563e-09	-2.7608e-09	-2.7652e-09	-2.7678e-09	-2.7678e-09	-2.7664e-09	-2.7664e-09	-2.766e-09	-2.76e-09	-2.7526e-09	-2.7455e-09	-2.7369e-09	-2.7242e-09	-2.7123e-09
-2.7425e-09	-2.7462e-09	-2.7462e-09	-2.7429e-09	-2.7399e-09	-2.7395e-09	-2.7414e-09	-2.7488e-09	-2.7499e-09	-2.7432e-09	-2.7403e-09	-2.7429e-09	-2.7447e-09	-2.7455e-09	-2.7451e-09	-2.7436e-09	-2.7421e-09	-2.7444e-09	-2.7473e-09	-2.7499e-09	-2.7488e-09	-2.7455e-09	-2.7414e-09	-2.7395e-09	-2.7429e-09	-2.7455e-09	-2.7432e-09	-2.7414e-09	-2.7429e-09	-2.7477e-09	-2.7511e-09	-2.7529e-09	-2.7537e-09	-2.7537e-09	-2.7533e-09	-2.7511e-09	-2.7477e-09	-2.7421e-09	-2.738e-09	-2.7391e-09	-2.7444e-09	-2.7477e-09	-2.747e-09	-2.7444e-09	-2.7444e-09	-2.7451e-09	-2.7458e-09	-2.7447e-09	-2.7425e-09	-2.7395e-09	-2.7417e-09	-2.7462e-09	-2.7485e-09	-2.7447e-09	-2.7403e-09	-2.7369e-09	-2.738e-09	-2.7395e-09	-2.7395e-09	-2.7354e-09	-2.732e-09	-2.7324e-09	-2.7376e-09	-2.744e-09	-2.7477e-09	-2.7455e-09	-2.7417e-09	-2.7395e-09	-2.7373e-09	-2.7354e-09	-2.7343e-09	-2.7335e-09	-2.735e-09	-2.7414e-09	-2.7458e-09	-2.744e-09	-2.7384e-09	-2.7324e-09	-2.7279e-09	-2.7276e-09	-2.7306e-09	-2.7335e-09	-2.7339e-09	-2.732e-09	-2.7335e-09	-2.7403e-09	-2.747e-09	-2.7503e-09	-2.7499e-09	-2.7462e-09	-2.7436e-09	-2.7444e-09	-2.7455e-09	-2.7444e-09	-2.7425e-09	-2.7447e-09	-2.7503e-09	-2.7559e-09	-2.7559e-09	-2.7507e-09	-2.7477e-09	-2.7481e-09	-2.7514e-09	-2.754e-09	-2.7537e-09	-2.7499e-09	-2.7496e-09	-2.7533e-09	-2.7578e-09	-2.7585e-09	-2.7582e-09	-2.7567e-09	-2.7548e-09	-2.754e-09	-2.757e-09	-2.7593e-09	-2.7582e-09	-2.7574e-09	-2.7596e-09	-2.7652e-09	-2.7742e-09	-2.7768e-09	-2.7693e-09	-2.7585e-09	-2.7481e-09	-2.738e-09	-2.7253e-09	-2.7156e-09
-2.7444e-09	-2.7514e-09	-2.7511e-09	-2.7462e-09	-2.7451e-09	-2.7444e-09	-2.7447e-09	-2.744e-09	-2.7429e-09	-2.7388e-09	-2.7373e-09	-2.7421e-09	-2.7492e-09	-2.7507e-09	-2.7492e-09	-2.7455e-09	-2.7425e-09	-2.7436e-09	-2.7462e-09	-2.7455e-09	-2.7432e-09	-2.7414e-09	-2.7414e-09	-2.7436e-09	-2.7496e-09	-2.7522e-09	-2.7492e-09	-2.7429e-09	-2.7414e-09	-2.7444e-09	-2.7473e-09	-2.7496e-09	-2.7514e-09	-2.7555e-09	-2.7585e-09	-2.757e-09	-2.7529e-09	-2.7458e-09	-2.7391e-09	-2.7369e-09	-2.738e-09	-2.7403e-09	-2.7395e-09	-2.7391e-09	-2.7414e-09	-2.7466e-09	-2.7485e-09	-2.747e-09	-2.7436e-09	-2.7417e-09	-2.7429e-09	-2.7466e-09	-2.7462e-09	-2.7421e-09	-2.7373e-09	-2.735e-09	-2.7376e-09	-2.741e-09	-2.7414e-09	-2.7373e-09	-2.7328e-09	-2.7309e-09	-2.7354e-09	-2.7406e-09	-2.7425e-09	-2.7425e-09	-2.7432e-09	-2.7436e-09	-2.7421e-09	-2.7391e-09	-2.7365e-09	-2.7332e-09	-2.7324e-09	-2.7358e-09	-2.7406e-09	-2.7391e-09	-2.7335e-09	-2.7309e-09	-2.7309e-09	-2.7335e-09	-2.7361e-09	-2.7373e-09	-2.735e-09	-2.7313e-09	-2.7317e-09	-2.7358e-09	-2.7406e-09	-2.7436e-09	-2.7444e-09	-2.7451e-09	-2.7462e-09	-2.7492e-09	-2.7488e-09	-2.7458e-09	-2.7425e-09	-2.744e-09	-2.7481e-09	-2.7533e-09	-2.7537e-09	-2.7507e-09	-2.7499e-09	-2.7503e-09	-2.7507e-09	-2.7526e-09	-2.7511e-09	-2.7477e-09	-2.7499e-09	-2.7555e-09	-2.7589e-09	-2.7582e-09	-2.7555e-09	-2.7533e-09	-2.7552e-09	-2.7585e-09	-2.7623e-09	-2.7626e-09	-2.7604e-09	-2.7559e-09	-2.7552e-09	-2.7604e-09	-2.7693e-09	-2.7712e-09	-2.7671e-09	-2.7596e-09	-2.7485e-09	-2.7361e-09	-2.7224e-09	-2.713e-09
-2.7391e-09	-2.7444e-09	-2.7462e-09	-2.7451e-09	-2.7458e-09	-2.7485e-09	-2.7466e-09	-2.7417e-09	-2.738e-09	-2.735e-09	-2.7369e-09	-2.741e-09	-2.7466e-09	-2.7477e-09	-2.7458e-09	-2.7432e-09	-2.7421e-09	-2.7444e-09	-2.7485e-09	-2.7481e-09	-2.7444e-09	-2.7425e-09	-2.7451e-09	-2.7492e-09	-2.7544e-09	-2.7555e-09	-2.7522e-09	-2.7485e-09	-2.7455e-09	-2.7455e-09	-2.7451e-09	-2.744e-09	-2.7451e-09	-2.7503e-09	-2.7559e-09	-2.7552e-09	-2.7499e-09	-2.7466e-09	-2.7432e-09	-2.7417e-09	-2.7414e-09	-2.741e-09	-2.7388e-09	-2.7373e-09	-2.7391e-09	-2.7447e-09	-2.7466e-09	-2.7444e-09	-2.741e-09	-2.741e-09	-2.7429e-09	-2.7436e-09	-2.7403e-09	-2.7343e-09	-2.7313e-09	-2.7335e-09	-2.738e-09	-2.7436e-09	-2.744e-09	-2.7399e-09	-2.735e-09	-2.7332e-09	-2.7361e-09	-2.738e-09	-2.7373e-09	-2.7365e-09	-2.7399e-09	-2.7451e-09	-2.747e-09	-2.7432e-09	-2.7384e-09	-2.735e-09	-2.7335e-09	-2.7347e-09	-2.7369e-09	-2.7373e-09	-2.7332e-09	-2.7306e-09	-2.7332e-09	-2.7373e-09	-2.7395e-09	-2.7376e-09	-2.7343e-09	-2.7309e-09	-2.7317e-09	-2.7347e-09	-2.735e-09	-2.7347e-09	-2.7354e-09	-2.7391e-09	-2.7444e-09	-2.7492e-09	-2.7511e-09	-2.7488e-09	-2.7451e-09	-2.7462e-09	-2.7492e-09	-2.7499e-09	-2.7462e-09	-2.7444e-09	-2.7481e-09	-2.7548e-09	-2.76e-09	-2.7593e-09	-2.7544e-09	-2.7499e-09	-2.7481e-09	-2.7526e-09	-2.7555e-09	-2.7544e-09	-2.7522e-09	-2.7522e-09	-2.7574e-09	-2.7645e-09	-2.7697e-09	-2.7693e-09	-2.7641e-09	-2.7593e-09	-2.7593e-09	-2.7619e-09	-2.7637e-09	-2.7615e-09	-2.7593e-09	-2.7574e-09	-2.7511e-09	-2.7369e-09	-2.7216e-09	-2.7112e-09
-2.7417e-09	-2.741e-09	-2.7369e-09	-2.7361e-09	-2.741e-09	-2.7492e-09	-2.747e-09	-2.7406e-09	-2.7354e-09	-2.7339e-09	-2.7339e-09	-2.7384e-09	-2.741e-09	-2.7425e-09	-2.7403e-09	-2.7403e-09	-2.7429e-09	-2.7492e-09	-2.7544e-09	-2.7533e-09	-2.7473e-09	-2.7429e-09	-2.7425e-09	-2.7458e-09	-2.7496e-09	-2.7507e-09	-2.7526e-09	-2.7544e-09	-2.7548e-09	-2.7529e-09	-2.7496e-09	-2.7447e-09	-2.7436e-09	-2.7473e-09	-2.7537e-09	-2.7526e-09	-2.7477e-09	-2.7451e-09	-2.7466e-09	-2.7477e-09	-2.7477e-09	-2.7447e-09	-2.741e-09	-2.7384e-09	-2.7395e-09	-2.7417e-09	-2.741e-09	-2.7373e-09	-2.7358e-09	-2.738e-09	-2.7432e-09	-2.7473e-09	-2.7447e-09	-2.7388e-09	-2.7343e-09	-2.7343e-09	-2.7369e-09	-2.7388e-09	-2.7361e-09	-2.7343e-09	-2.7339e-09	-2.7354e-09	-2.7391e-09	-2.7406e-09	-2.7395e-09	-2.7365e-09	-2.738e-09	-2.7429e-09	-2.7447e-09	-2.7414e-09	-2.738e-09	-2.7369e-09	-2.7373e-09	-2.7388e-09	-2.7403e-09	-2.7369e-09	-2.7309e-09	-2.7276e-09	-2.7287e-09	-2.7309e-09	-2.732e-09	-2.7324e-09	-2.7335e-09	-2.7335e-09	-2.7354e-09	-2.738e-09	-2.738e-09	-2.7343e-09	-2.7335e-09	-2.7358e-09	-2.741e-09	-2.7451e-09	-2.747e-09	-2.7477e-09	-2.7481e-09	-2.7488e-09	-2.7503e-09	-2.7485e-09	-2.7444e-09	-2.7429e-09	-2.7477e-09	-2.7567e-09	-2.7608e-09	-2.7582e-09	-2.754e-09	-2.7511e-09	-2.7503e-09	-2.7514e-09	-2.7514e-09	-2.7485e-09	-2.747e-09	-2.7503e-09	-2.7548e-09	-2.7582e-09	-2.7626e-09	-2.7649e-09	-2.7641e-09	-2.766e-09	-2.7664e-09	-2.7664e-09	-2.7637e-09	-2.7604e-09	-2.7578e-09	-2.757e-09	-2.7533e-09	-2.7436e-09	-2.7294e-09	-2.7197e-09
-2.7432e-09	-2.738e-09	-2.7343e-09	-2.7317e-09	-2.7388e-09	-2.7447e-09	-2.744e-09	-2.7388e-09	-2.7339e-09	-2.7339e-09	-2.7343e-09	-2.7365e-09	-2.7373e-09	-2.7369e-09	-2.7369e-09	-2.7391e-09	-2.7444e-09	-2.7526e-09	-2.7559e-09	-2.7563e-09	-2.7507e-09	-2.7455e-09	-2.7447e-09	-2.7462e-09	-2.7481e-09	-2.7485e-09	-2.7518e-09	-2.7563e-09	-2.7578e-09	-2.7529e-09	-2.7488e-09	-2.7462e-09	-2.7455e-09	-2.7473e-09	-2.7496e-09	-2.7477e-09	-2.7444e-09	-2.744e-09	-2.7488e-09	-2.7514e-09	-2.7496e-09	-2.7466e-09	-2.7436e-09	-2.7414e-09	-2.7395e-09	-2.7373e-09	-2.7324e-09	-2.7291e-09	-2.7291e-09	-2.735e-09	-2.7436e-09	-2.7473e-09	-2.7436e-09	-2.7391e-09	-2.7365e-09	-2.7369e-09	-2.7391e-09	-2.7361e-09	-2.732e-09	-2.7313e-09	-2.7347e-09	-2.7391e-09	-2.7425e-09	-2.7429e-09	-2.741e-09	-2.7376e-09	-2.7376e-09	-2.7388e-09	-2.7376e-09	-2.7354e-09	-2.7343e-09	-2.7376e-09	-2.7436e-09	-2.7458e-09	-2.7455e-09	-2.7395e-09	-2.7332e-09	-2.7287e-09	-2.7276e-09	-2.7265e-09	-2.7238e-09	-2.7235e-09	-2.7268e-09	-2.7328e-09	-2.7391e-09	-2.7432e-09	-2.7429e-09	-2.7388e-09	-2.7365e-09	-2.7388e-09	-2.7421e-09	-2.7432e-09	-2.7425e-09	-2.744e-09	-2.7477e-09	-2.7526e-09	-2.754e-09	-2.7511e-09	-2.747e-09	-2.744e-09	-2.7466e-09	-2.7518e-09	-2.7526e-09	-2.7492e-09	-2.7488e-09	-2.7518e-09	-2.7563e-09	-2.7582e-09	-2.7567e-09	-2.7507e-09	-2.7477e-09	-2.7496e-09	-2.7529e-09	-2.7522e-09	-2.7514e-09	-2.7522e-09	-2.757e-09	-2.7637e-09	-2.7708e-09	-2.7738e-09	-2.7664e-09	-2.7574e-09	-2.7533e-09	-2.7548e-09	-2.7578e-09	-2.7526e-09	-2.7388e-09	-2.7287e-09
-2.7432e-09	-2.7358e-09	-2.7317e-09	-2.7306e-09	-2.7343e-09	-2.738e-09	-2.738e-09	-2.7347e-09	-2.7317e-09	-2.7335e-09	-2.7388e-09	-2.7406e-09	-2.7414e-09	-2.7388e-09	-2.7365e-09	-2.7376e-09	-2.7425e-09	-2.7481e-09	-2.7499e-09	-2.7503e-09	-2.7511e-09	-2.7526e-09	-2.7533e-09	-2.7522e-09	-2.7488e-09	-2.7458e-09	-2.7473e-09	-2.7518e-09	-2.7529e-09	-2.7492e-09	-2.7458e-09	-2.7458e-09	-2.7488e-09	-2.7518e-09	-2.754e-09	-2.7518e-09	-2.7485e-09	-2.7473e-09	-2.747e-09	-2.7444e-09	-2.7406e-09	-2.7373e-09	-2.7373e-09	-2.7403e-09	-2.7417e-09	-2.7391e-09	-2.7347e-09	-2.7302e-09	-2.7302e-09	-2.7354e-09	-2.7414e-09	-2.7421e-09	-2.7403e-09	-2.7391e-09	-2.7399e-09	-2.7421e-09	-2.7429e-09	-2.7406e-09	-2.7347e-09	-2.7324e-09	-2.7343e-09	-2.7388e-09	-2.7406e-09	-2.7406e-09	-2.7399e-09	-2.7406e-09	-2.7421e-09	-2.7417e-09	-2.7376e-09	-2.7343e-09	-2.7332e-09	-2.7376e-09	-2.7432e-09	-2.7447e-09	-2.7444e-09	-2.7432e-09	-2.7395e-09	-2.7358e-09	-2.7302e-09	-2.7246e-09	-2.7201e-09	-2.7197e-09	-2.7235e-09	-2.7309e-09	-2.7384e-09	-2.7429e-09	-2.7447e-09	-2.744e-09	-2.744e-09	-2.7451e-09	-2.7458e-09	-2.744e-09	-2.7417e-09	-2.7421e-09	-2.7458e-09	-2.7499e-09	-2.7503e-09	-2.7488e-09	-2.7473e-09	-2.7481e-09	-2.7511e-09	-2.7522e-09	-2.7488e-09	-2.7444e-09	-2.7444e-09	-2.7492e-09	-2.754e-09	-2.7529e-09	-2.7511e-09	-2.7499e-09	-2.7511e-09	-2.7526e-09	-2.754e-09	-2.7507e-09	-2.7477e-09	-2.7473e-09	-2.7529e-09	-2.7596e-09	-2.7623e-09	-2.7615e-09	-2.76e-09	-2.757e-09	-2.7574e-09	-2.76e-09	-2.76e-09	-2.7559e-09	-2.747e-09	-2.7406e-09
-2.7432e-09	-2.7365e-09	-2.7332e-09	-2.732e-09	-2.7339e-09	-2.7365e-09	-2.7354e-09	-2.7332e-09	-2.7332e-09	-2.7358e-09	-2.7399e-09	-2.7406e-09	-2.7388e-09	-2.7384e-09	-2.7376e-09	-2.7395e-09	-2.7421e-09	-2.7451e-09	-2.7451e-09	-2.7473e-09	-2.7514e-09	-2.7563e-09	-2.7574e-09	-2.7548e-09	-2.7499e-09	-2.7473e-09	-2.7481e-09	-2.7514e-09	-2.7499e-09	-2.7455e-09	-2.7432e-09	-2.7451e-09	-2.7499e-09	-2.7533e-09	-2.754e-09	-2.7533e-09	-2.7522e-09	-2.7499e-09	-2.7466e-09	-2.7406e-09	-2.7347e-09	-2.7332e-09	-2.7369e-09	-2.7425e-09	-2.7444e-09	-2.7406e-09	-2.7358e-09	-2.7328e-09	-2.7328e-09	-2.7369e-09	-2.7391e-09	-2.7361e-09	-2.7335e-09	-2.7339e-09	-2.7369e-09	-2.7414e-09	-2.7436e-09	-2.7432e-09	-2.7384e-09	-2.7365e-09	-2.7376e-09	-2.7388e-09	-2.7361e-09	-2.735e-09	-2.7376e-09	-2.7444e-09	-2.7499e-09	-2.7503e-09	-2.7455e-09	-2.7395e-09	-2.7354e-09	-2.7361e-09	-2.7391e-09	-2.7399e-09	-2.7403e-09	-2.7436e-09	-2.7455e-09	-2.7436e-09	-2.7376e-09	-2.7298e-09	-2.7242e-09	-2.7212e-09	-2.7235e-09	-2.7276e-09	-2.7294e-09	-2.7309e-09	-2.7343e-09	-2.7399e-09	-2.7466e-09	-2.7507e-09	-2.7518e-09	-2.7481e-09	-2.7451e-09	-2.7462e-09	-2.7499e-09	-2.7499e-09	-2.7481e-09	-2.7451e-09	-2.7455e-09	-2.7507e-09	-2.7552e-09	-2.7559e-09	-2.7533e-09	-2.7473e-09	-2.7451e-09	-2.7444e-09	-2.7455e-09	-2.7436e-09	-2.7444e-09	-2.7477e-09	-2.7529e-09	-2.7552e-09	-2.7552e-09	-2.7514e-09	-2.7477e-09	-2.7466e-09	-2.7503e-09	-2.7544e-09	-2.7574e-09	-2.754e-09	-2.7544e-09	-2.7574e-09	-2.7593e-09	-2.763e-09	-2.7626e-09	-2.7552e-09	-2.7444e-09	-2.7384e-09
-2.7399e-09	-2.735e-09	-2.7335e-09	-2.7354e-09	-2.7358e-09	-2.7354e-09	-2.7339e-09	-2.7324e-09	-2.7335e-09	-2.738e-09	-2.7414e-09	-2.7388e-09	-2.7365e-09	-2.7376e-09	-2.7399e-09	-2.7436e-09	-2.7485e-09	-2.7499e-09	-2.7477e-09	-2.7466e-09	-2.7488e-09	-2.7526e-09	-2.7522e-09	-2.7499e-09	-2.7492e-09	-2.7499e-09	-2.7514e-09	-2.7514e-09	-2.7488e-09	-2.7444e-09	-2.7417e-09	-2.7432e-09	-2.7485e-09	-2.7507e-09	-2.7518e-09	-2.7537e-09	-2.7563e-09	-2.754e-09	-2.7492e-09	-2.7403e-09	-2.7332e-09	-2.7291e-09	-2.7306e-09	-2.7332e-09	-2.7354e-09	-2.7339e-09	-2.7328e-09	-2.7324e-09	-2.7354e-09	-2.738e-09	-2.7384e-09	-2.7332e-09	-2.7313e-09	-2.7328e-09	-2.7373e-09	-2.7406e-09	-2.7421e-09	-2.7421e-09	-2.7425e-09	-2.7414e-09	-2.741e-09	-2.7395e-09	-2.7361e-09	-2.7354e-09	-2.7384e-09	-2.747e-09	-2.7514e-09	-2.7499e-09	-2.7466e-09	-2.744e-09	-2.7417e-09	-2.7406e-09	-2.7403e-09	-2.7391e-09	-2.738e-09	-2.7388e-09	-2.7429e-09	-2.744e-09	-2.7403e-09	-2.7343e-09	-2.7306e-09	-2.7291e-09	-2.7291e-09	-2.7302e-09	-2.7306e-09	-2.7306e-09	-2.7332e-09	-2.7391e-09	-2.7458e-09	-2.7503e-09	-2.7511e-09	-2.7492e-09	-2.7481e-09	-2.7473e-09	-2.7473e-09	-2.7462e-09	-2.744e-09	-2.7429e-09	-2.7455e-09	-2.7514e-09	-2.7555e-09	-2.7555e-09	-2.754e-09	-2.7514e-09	-2.7481e-09	-2.7458e-09	-2.7432e-09	-2.7391e-09	-2.7395e-09	-2.744e-09	-2.7518e-09	-2.7563e-09	-2.7563e-09	-2.7574e-09	-2.7574e-09	-2.7574e-09	-2.7578e-09	-2.7563e-09	-2.7574e-09	-2.7533e-09	-2.7518e-09	-2.7537e-09	-2.757e-09	-2.7596e-09	-2.7585e-09	-2.7507e-09	-2.7417e-09	-2.7369e-09
